user_id,age,gender,device,traffic_source,session_time,pages_viewed,variant,purchased,purchase_amount
875,43,male,mobile,sns,1.328512498118268,4,B,1,1528.9647792805474
876,45,male,mobile,organic,4.908550470250956,2,A,1,7447.448085009442
877,40,male,desktop,ads,6.873375971781753,5,B,0,0.0
878,31,female,mobile,ads,1.2340692840005447,4,B,1,4460.520550849816
879,41,female,mobile,ads,0.30907543652254077,0,B,0,0.0
880,19,male,mobile,organic,0.7019096948831864,0,A,0,0.0
881,62,female,mobile,organic,4.65698336216083,4,A,0,0.0
882,43,female,desktop,ads,9.46718076685544,2,A,0,0.0
883,31,female,mobile,organic,0.23020304978826278,2,A,0,0.0
884,24,male,desktop,organic,6.6241388747645065,5,A,0,0.0
885,20,male,desktop,sns,2.0875769546610865,3,A,0,0.0
886,64,male,mobile,organic,3.2555020331688795,4,A,0,0.0
887,40,female,mobile,sns,13.215495923778766,0,A,0,0.0
888,63,male,mobile,organic,2.017122243871152,2,A,0,0.0
889,60,male,desktop,ads,3.130592567736234,3,A,0,0.0
890,64,male,mobile,sns,0.06888440838807922,3,B,0,0.0
891,62,male,mobile,organic,0.42560429847425785,2,A,0,0.0
892,35,male,desktop,organic,1.496018232280249,3,A,0,0.0
893,55,male,mobile,organic,0.14123735229361165,2,A,0,0.0
894,52,female,desktop,organic,4.989881481727823,2,B,0,0.0
895,32,female,mobile,ads,2.7791006249478594,4,A,0,-0.0
896,42,male,mobile,sns,3.9719719786681287,4,A,1,5780.556954119093
897,54,male,mobile,organic,0.959721653030698,1,B,0,0.0
898,45,female,desktop,organic,1.7544018919447144,4,A,1,4083.2238462926266
899,27,female,mobile,organic,5.45060929574356,1,B,0,0.0
900,56,male,desktop,ads,16.805470429497532,5,B,0,0.0
901,34,male,desktop,organic,0.25866049851739886,1,B,0,0.0
902,56,male,mobile,ads,11.053874284050591,4,B,0,0.0
903,39,male,desktop,ads,4.300511457011099,3,A,0,0.0
904,43,female,mobile,ads,4.14964286364568,2,B,0,0.0
905,61,male,mobile,organic,3.4685220309841935,2,B,0,0.0
906,42,male,mobile,ads,0.3595969222453063,1,A,0,0.0
907,34,male,desktop,organic,0.4708768043237807,2,A,0,0.0
908,30,male,mobile,organic,4.592866746058765,1,A,0,0.0
909,37,female,mobile,sns,2.0848444032609996,3,B,0,0.0
910,42,female,mobile,ads,12.460748078922748,1,A,0,0.0
911,21,female,mobile,organic,2.609353123868731,1,B,0,0.0
912,27,male,mobile,organic,0.7732291877534686,2,B,0,0.0
913,20,male,desktop,organic,6.271400179587881,5,A,0,0.0
914,58,female,desktop,organic,1.7361231347784893,6,A,1,3601.0782529014446
915,62,male,mobile,organic,3.727155430950427,2,A,0,0.0
916,35,male,desktop,organic,5.983873622284977,3,A,0,0.0
917,64,female,mobile,organic,11.526148494521472,5,A,0,0.0
918,53,female,desktop,ads,7.85568413893404,5,A,0,0.0
919,64,female,mobile,ads,5.6406339580879985,0,B,0,0.0
920,39,female,mobile,ads,5.691443173395632,3,B,0,0.0
921,51,male,mobile,organic,14.586883621545695,3,A,0,0.0
922,64,male,desktop,sns,1.7536354626184048,1,B,0,0.0
923,25,female,mobile,sns,0.005563565158914325,1,B,0,0.0
924,57,male,mobile,sns,1.586959071621656,0,B,0,0.0
925,61,female,mobile,sns,1.2288082367478783,3,B,0,0.0
926,36,female,mobile,sns,5.421100550295199,2,B,0,0.0
927,59,male,mobile,ads,5.0216713854517625,1,B,0,0.0
928,58,female,desktop,organic,4.500381775050319,6,A,0,0.0
929,54,male,desktop,ads,0.08188407087170259,0,A,0,0.0
930,23,male,mobile,ads,6.524089030112638,1,A,0,0.0
931,43,male,desktop,ads,1.9543389400724234,3,B,1,4382.012463259026
932,51,male,mobile,ads,5.468959462440756,2,A,0,0.0
933,62,female,desktop,organic,4.066171663925939,2,A,0,0.0
934,23,male,desktop,organic,2.0983089700116713,6,A,0,0.0
935,54,female,mobile,sns,0.7226801368761621,3,B,0,0.0
936,50,female,desktop,ads,0.49589219654450334,1,A,0,0.0
937,39,female,mobile,ads,8.904641684810152,3,B,0,0.0
938,38,female,mobile,organic,12.52947947958093,4,A,0,0.0
939,23,male,desktop,organic,5.246083635576149,0,A,0,0.0
940,23,male,mobile,sns,0.5459174856321205,2,A,0,0.0
941,21,female,mobile,ads,2.5710501962915,1,B,0,0.0
942,47,female,mobile,ads,6.527060647052451,3,B,0,0.0
943,28,male,desktop,organic,7.566569501452846,5,B,0,0.0
944,47,female,mobile,ads,0.6290556238939529,4,B,0,0.0
945,48,male,mobile,organic,0.00015359658607904747,2,B,0,0.0
946,41,female,desktop,ads,6.2263538292630916,3,A,0,0.0
947,26,male,desktop,organic,2.2049136037394086,3,A,0,0.0
948,20,female,mobile,organic,1.4683755183333849,5,B,0,0.0
949,48,female,mobile,ads,0.06490682142417693,1,B,0,0.0
950,57,male,mobile,sns,3.885899428401247,4,A,0,0.0
951,54,female,mobile,organic,9.524105661256394,0,B,0,0.0
952,53,female,mobile,sns,15.806767848868619,2,A,0,0.0
953,41,male,desktop,organic,4.170616230474973,2,B,0,0.0
954,48,female,mobile,organic,3.612481699611379,1,A,0,0.0
955,23,male,mobile,organic,0.44446419545465066,4,B,0,0.0
956,19,male,mobile,organic,3.980029713766818,5,B,0,0.0
957,37,female,desktop,ads,2.390010289540501,2,A,0,0.0
958,45,female,mobile,organic,4.671449762695824,4,A,0,0.0
959,28,female,desktop,organic,2.4610527213058946,4,B,1,4377.558204982894
960,21,female,mobile,sns,1.3741525333169737,2,B,0,0.0
961,32,female,mobile,organic,0.49890983052460547,2,A,1,1057.0374000201691
962,23,female,mobile,ads,1.8910869440627924,3,B,0,0.0
963,47,female,mobile,organic,0.5081974269170653,3,A,0,0.0
964,55,male,mobile,ads,0.9733693725394515,3,A,1,7245.6628909982555
965,19,female,mobile,organic,21.845022392779452,4,B,0,0.0
966,32,male,mobile,organic,2.9358662775402444,5,A,0,0.0
967,28,female,desktop,organic,3.7950650870105034,4,A,0,0.0
968,25,female,mobile,organic,10.34225198062674,4,B,0,0.0
969,43,male,desktop,organic,27.095537647438405,2,A,0,0.0
970,62,female,mobile,ads,4.369922588900713,2,A,0,0.0
971,61,female,mobile,sns,8.369184111100193,5,A,0,0.0
972,22,male,mobile,sns,1.979611610881493,2,A,0,0.0
973,23,female,mobile,ads,1.824572245600824,1,B,0,0.0
974,43,female,mobile,organic,2.5767100447724607,2,A,0,0.0
975,21,female,mobile,organic,5.581447001277347,4,B,0,0.0
976,36,male,mobile,organic,5.73153437178218,2,A,0,0.0
977,37,female,mobile,organic,1.8934302072868179,4,B,0,0.0
978,50,female,mobile,ads,0.7147922927547222,1,A,0,0.0
979,37,female,desktop,ads,5.003748524175631,3,B,0,0.0
980,29,female,desktop,organic,0.6866981004259967,5,A,0,0.0
981,64,male,desktop,organic,4.3195886381389625,4,A,0,0.0
982,18,male,desktop,sns,5.911417437719912,1,A,0,0.0
983,43,female,mobile,ads,6.030066029224481,2,A,1,3914.2648104949258
984,31,female,mobile,organic,7.001400752795063,2,B,0,0.0
985,55,male,desktop,sns,10.312309439492243,7,B,0,0.0
986,54,male,mobile,sns,3.4653258392632806,2,A,0,0.0
987,28,female,mobile,organic,6.551283351620554,3,B,0,0.0
988,53,male,mobile,organic,4.8270469016198145,3,A,0,0.0
989,30,female,mobile,ads,1.0329069449920911,6,A,0,0.0
990,60,male,mobile,sns,0.13012693165001155,2,B,0,0.0
991,20,male,desktop,sns,1.6741576163774035,2,B,0,0.0
992,50,male,mobile,organic,2.9262527747851665,2,B,0,0.0
993,23,male,mobile,organic,4.799984726871559,1,A,0,0.0
994,27,female,desktop,ads,9.484244458281704,3,A,0,0.0
995,22,male,mobile,ads,1.0923083715377213,5,B,0,0.0
996,40,male,mobile,organic,0.6707996070995724,4,A,0,0.0
997,27,female,mobile,sns,16.549468924924888,4,B,0,0.0
998,61,male,desktop,ads,0.5716955105387433,3,B,0,0.0
999,19,male,desktop,sns,3.255144406058838,2,B,0,0.0
